TeamName,Season,PlayerName,Player_id,Team_id,Pos,Ht,Wt,Birth Date,Birth,Exp,College
Los Angeles Lakers,2020-21,Devontae Cacok,cacokde01,LAL,PF,6-7,240,"October 8, 1996",us US,1,UNC Wilmington
Los Angeles Lakers,2020-21,Kentavious Caldwell-Pope,caldwke01,LAL,SG,6-5,204,"February 18, 1993",us US,7,Georgia
Los Angeles Lakers,2020-21,Alex Caruso,carusal01,LAL,PG,6-5,186,"February 28, 1994",us US,3,Texas A&M
Los Angeles Lakers,2020-21,Quinn Cook,cookqu01,LAL,PG,6-1,180,"March 23, 1993",us US,4,Duke
Los Angeles Lakers,2020-21,Anthony Davis,davisan02,LAL,PF,6-10,253,"March 11, 1993",us US,8,Kentucky
Los Angeles Lakers,2020-21,Andre Drummond,drumman01,LAL,C,6-11,279,"August 10, 1993",us US,8,UConn
Los Angeles Lakers,2020-21,Jared Dudley,dudleja01,LAL,PF,6-6,237,"July 10, 1985",us US,13,Boston College
Los Angeles Lakers,2020-21,Marc Gasol,gasolma01,LAL,C,6-11,255,"January 29, 1985",es ES,12,
Los Angeles Lakers,2020-21,Montrezl Harrell,harremo01,LAL,C,6-7,240,"January 26, 1994",us US,5,Louisville
Los Angeles Lakers,2020-21,Talen Horton-Tucker,hortota01,LAL,SG,6-4,234,"November 25, 2000",us US,1,Iowa State
Los Angeles Lakers,2020-21,LeBron James,jamesle01,LAL,PG,6-9,250,"December 30, 1984",us US,17,
Los Angeles Lakers,2020-21,Damian Jones,jonesda03,LAL,C,6-10,245,"June 30, 1995",us US,4,Vanderbilt
Los Angeles Lakers,2020-21,Kyle Kuzma,kuzmaky01,LAL,SF,6-8,221,"July 24, 1995",us US,3,Utah
Los Angeles Lakers,2020-21,Wesley Matthews,matthwe02,LAL,SG,6-5,220,"October 14, 1986",us US,11,Marquette
Los Angeles Lakers,2020-21,Alfonzo McKinnie,mckinal01,LAL,SF,6-7,215,"September 17, 1992",us US,3,Green Bay
Los Angeles Lakers,2020-21,Ben McLemore,mclembe01,LAL,SG,6-3,195,"February 11, 1993",us US,7,Kansas
Los Angeles Lakers,2020-21,Markieff Morris,morrima02,LAL,PF,6-9,245,"September 2, 1989",us US,9,Kansas
Los Angeles Lakers,2020-21,Dennis SchrÃ¶der,schrode01,LAL,SG,6-1,175,"September 15, 1993",de DE,7,
Golden State Warriors,2020-21,Kent Bazemore,bazemke01,GSW,SF,6-4,195,"July 1, 1989",us US,8,Old Dominion
Golden State Warriors,2020-21,Jordan Bell,belljo01,GSW,C,6-8,216,"January 7, 1995",us US,3,Oregon
Golden State Warriors,2020-21,Marquese Chriss,chrisma01,GSW,PF,6-9,240,"July 2, 1997",us US,4,Washington
Golden State Warriors,2020-21,Stephen Curry,curryst01,GSW,PG,6-2,185,"March 14, 1988",us US,11,Davidson
Golden State Warriors,2020-21,Draymond Green,greendr01,GSW,PF,6-6,230,"March 4, 1990",us US,8,Michigan State
Golden State Warriors,2020-21,Damion Lee,leeda03,GSW,SG,6-6,210,"October 21, 1992",us US,3,Drexel
Golden State Warriors,2020-21,Kevon Looney,looneke01,GSW,C,6-9,222,"February 6, 1996",us US,5,UCLA
Golden State Warriors,2020-21,Nico Mannion,mannini01,GSW,PG,6-2,190,"March 14, 2001",it IT,R,Arizona
Golden State Warriors,2020-21,Mychal Mulder,muldemy01,GSW,PG,6-3,195,"June 12, 1994",ca CA,1,Vincennes University
Golden State Warriors,2020-21,Kelly Oubre Jr.,oubreke01,GSW,SF,6-8,203,"December 9, 1995",us US,5,Kansas
Golden State Warriors,2020-21,Eric Paschall,pascher01,GSW,PF,6-6,255,"November 4, 1996",us US,1,Fordham
Golden State Warriors,2020-21,Gary Payton II,paytoga02,GSW,PG,6-2,195,"December 1, 1992",us US,4,Oregon State
Golden State Warriors,2020-21,Jordan Poole,poolejo01,GSW,SG,6-4,194,"June 19, 1999",us US,1,Michigan
Golden State Warriors,2020-21,Alen SmailagiÄ,smailal01,GSW,PF,6-10,215,"August 18, 2000",rs RS,1,
Golden State Warriors,2020-21,Juan Toscano-Anderson,toscaju01,GSW,SG,6-6,209,"April 10, 1993",us US,1,Marquette
Golden State Warriors,2020-21,Brad Wanamaker,wanambr01,GSW,PG,6-3,210,"July 25, 1989",us US,2,Pitt
Golden State Warriors,2020-21,Andrew Wiggins,wiggian01,GSW,PF,6-6,197,"February 23, 1995",ca CA,6,Kansas
Golden State Warriors,2020-21,James Wiseman,wisemja01,GSW,C,6-11,240,"March 31, 2001",us US,R,Memphis
Memphis Grizzlies,2020-21,Grayson Allen,allengr01,MEM,SG,6-3,198,"October 8, 1995",us US,2,Duke
Memphis Grizzlies,2020-21,Kyle Anderson,anderky01,MEM,PF,6-8,230,"September 20, 1993",us US,6,UCLA
Memphis Grizzlies,2020-21,Desmond Bane,banede01,MEM,SG,6-6,215,"June 25, 1998",us US,R,TCU
Memphis Grizzlies,2020-21,Dillon Brooks,brookdi01,MEM,SF,6-7,225,"January 22, 1996",ca CA,3,Oregon
Memphis Grizzlies,2020-21,Brandon Clarke,clarkbr01,MEM,PF,6-8,215,"September 19, 1996",ca CA,1,San Jose State
Memphis Grizzlies,2020-21,Gorgui Dieng,dienggo01,MEM,C,6-10,252,"January 18, 1990",sn SN,7,Louisville
Memphis Grizzlies,2020-21,Tim Frazier,fraziti01,MEM,PG,6-1,170,"November 1, 1990",us US,6,Penn State
Memphis Grizzlies,2020-21,Jaren Jackson Jr.,jacksja02,MEM,C,6-10,242,"September 15, 1999",us US,2,Michigan State
Memphis Grizzlies,2020-21,Tyus Jones,jonesty01,MEM,PG,6-0,196,"May 10, 1996",us US,5,Duke
Memphis Grizzlies,2020-21,John Konchar,konchjo01,MEM,SG,6-5,210,"March 22, 1996",us US,1,Purdue-Fort Wayne
Memphis Grizzlies,2020-21,Sean McDermott,mcderse01,MEM,SF,6-6,195,"November 3, 1996",us US,R,Butler
Memphis Grizzlies,2020-21,De'Anthony Melton,meltode01,MEM,PG,6-2,200,"May 28, 1998",us US,2,USC
Memphis Grizzlies,2020-21,Ja Morant,moranja01,MEM,PG,6-2,174,"August 10, 1999",us US,1,Murray State
Memphis Grizzlies,2020-21,Jontay Porter,portejo01,MEM,PF,6-11,240,"November 15, 1999",us US,R,Missouri
Memphis Grizzlies,2020-21,Killian Tillie,tilliki02,MEM,C,6-9,220,"March 5, 1998",fr FR,R,Gonzaga
Memphis Grizzlies,2020-21,Xavier Tillman Sr.,tillmxa01,MEM,PF,6-8,245,"January 12, 1999",us US,R,Michigan State
Memphis Grizzlies,2020-21,Jonas ValanÄiÅ«nas,valanjo01,MEM,C,6-11,265,"May 6, 1992",lt LT,8,
Memphis Grizzlies,2020-21,Justise Winslow,winslju01,MEM,SF,6-6,222,"March 26, 1996",us US,5,Duke
San Antonio Spurs,2020-21,LaMarcus Aldridge,aldrila01,SAS,C,6-11,250,"July 19, 1985",us US,14,Texas
San Antonio Spurs,2020-21,Keita Bates-Diop,bateske01,SAS,SF,6-8,229,"January 23, 1996",us US,2,Ohio State
San Antonio Spurs,2020-21,DeMar DeRozan,derozde01,SAS,PF,6-6,220,"August 7, 1989",us US,11,USC
San Antonio Spurs,2020-21,Gorgui Dieng,dienggo01,SAS,C,6-10,252,"January 18, 1990",sn SN,7,Louisville
San Antonio Spurs,2020-21,Drew Eubanks,eubandr01,SAS,C,6-10,245,"February 1, 1997",us US,2,Oregon State
San Antonio Spurs,2020-21,Rudy Gay,gayru01,SAS,PF,6-8,250,"August 17, 1986",us US,14,UConn
San Antonio Spurs,2020-21,Keldon Johnson,johnske04,SAS,SF,6-6,220,"October 11, 1999",us US,1,Kentucky
San Antonio Spurs,2020-21,Tre Jones,jonestr01,SAS,PG,6-1,185,"January 8, 2000",us US,R,Duke
San Antonio Spurs,2020-21,Trey Lyles,lylestr01,SAS,PF,6-9,234,"November 5, 1995",ca CA,5,Kentucky
San Antonio Spurs,2020-21,Patty Mills,millspa02,SAS,PG,6-2,180,"August 11, 1988",au AU,11,Saint Mary's
San Antonio Spurs,2020-21,Dejounte Murray,murrade01,SAS,PG,6-4,180,"September 19, 1996",us US,3,Washington
San Antonio Spurs,2020-21,Jakob Poeltl,poeltja01,SAS,C,7-0,253,"October 15, 1995",at AT,4,Utah
San Antonio Spurs,2020-21,Cameron Reynolds,reynoca01,SAS,SF,6-7,225,"February 7, 1995",us US,1,Tulane
San Antonio Spurs,2020-21,Luka Å amaniÄ,samanlu01,SAS,PF,6-10,227,"January 9, 2000",hr HR,1,
San Antonio Spurs,2020-21,Devin Vassell,vassede01,SAS,SF,6-5,200,"August 23, 2000",us US,R,Florida State
San Antonio Spurs,2020-21,Lonnie Walker IV,walkelo01,SAS,SG,6-4,204,"December 14, 1998",us US,2,Miami (FL)
San Antonio Spurs,2020-21,Quinndary Weatherspoon,weathqu01,SAS,SG,6-3,207,"September 10, 1996",us US,1,Mississippi State
San Antonio Spurs,2020-21,Derrick White,whitede01,SAS,SG,6-4,190,"July 2, 1994",us US,3,Colorado-Colorado Springs
New Orleans Pelicans,2020-21,Steven Adams,adamsst01,NOP,C,6-11,265,"July 20, 1993",nz NZ,7,Pitt
New Orleans Pelicans,2020-21,Nickeil Alexander-Walker,alexani01,NOP,SG,6-5,205,"September 2, 1998",ca CA,1,Virginia Tech
New Orleans Pelicans,2020-21,Lonzo Ball,balllo01,NOP,PG,6-5,190,"October 27, 1997",us US,3,UCLA
New Orleans Pelicans,2020-21,Eric Bledsoe,bledser01,NOP,SG,6-1,214,"December 9, 1989",us US,10,Kentucky
New Orleans Pelicans,2020-21,Wenyen Gabriel,gabriwe01,NOP,PF,6-9,205,"March 26, 1997",sd SD,1,Kentucky
New Orleans Pelicans,2020-21,Josh Hart,hartjo01,NOP,SF,6-5,215,"March 6, 1995",us US,3,Villanova
New Orleans Pelicans,2020-21,Jaxson Hayes,hayesja02,NOP,C,7-0,220,"May 23, 2000",us US,1,Texas
New Orleans Pelicans,2020-21,Willy HernangÃ³mez,hernawi01,NOP,C,6-11,250,"May 27, 1994",es ES,4,
New Orleans Pelicans,2020-21,Brandon Ingram,ingrabr01,NOP,SF,6-8,190,"September 2, 1997",us US,4,Duke
New Orleans Pelicans,2020-21,Wes Iwundu,iwundwe01,NOP,SF,6-6,195,"December 20, 1994",us US,3,Kansas State
New Orleans Pelicans,2020-21,James Johnson,johnsja01,NOP,PF,6-7,240,"February 20, 1987",us US,11,Wake Forest
New Orleans Pelicans,2020-21,Kira Lewis Jr.,lewiski01,NOP,PG,6-1,170,"April 6, 2001",us US,R,Alabama
New Orleans Pelicans,2020-21,Didi Louzada,louzama01,NOP,SF,6-5,188,"February 7, 1999",br BR,R,
New Orleans Pelicans,2020-21,Will Magnay,magnawi01,NOP,C,6-10,234,"June 10, 1998",au AU,R,Tulsa
New Orleans Pelicans,2020-21,Naji Marshall,marshna01,NOP,SF,6-6,220,"January 24, 1998",us US,R,Xavier
New Orleans Pelicans,2020-21,NicolÃ² Melli,mellini01,NOP,PF,6-9,236,"January 26, 1991",it IT,1,
New Orleans Pelicans,2020-21,James Nunnally,nunnaja01,NOP,SF,6-7,205,"July 14, 1990",us US,2,UC Santa Barbara
New Orleans Pelicans,2020-21,JJ Redick,redicjj01,NOP,SG,6-3,200,"June 24, 1984",us US,14,Duke
New Orleans Pelicans,2020-21,Isaiah Thomas,thomais02,NOP,PG,5-9,185,"February 7, 1989",us US,9,Washington
New Orleans Pelicans,2020-21,Sindarius Thornwell,thornsi01,NOP,SG,6-4,215,"November 15, 1994",us US,3,South Carolina
New Orleans Pelicans,2020-21,Zion Williamson,willizi01,NOP,PF,6-6,284,"July 6, 2000",us US,1,Duke
Sacramento Kings,2020-21,Marvin Bagley III,baglema01,SAC,PF,6-10,235,"March 14, 1999",us US,2,Duke
Sacramento Kings,2020-21,Harrison Barnes,barneha02,SAC,PF,6-7,225,"May 30, 1992",us US,8,UNC
Sacramento Kings,2020-21,Nemanja Bjelica,bjeline01,SAC,PF,6-10,234,"May 9, 1988",rs RS,5,
Sacramento Kings,2020-21,Terence Davis,daviste02,SAC,SG,6-4,201,"May 16, 1997",us US,1,Ole Miss
Sacramento Kings,2020-21,De'Aaron Fox,foxde01,SAC,PG,6-3,185,"December 20, 1997",us US,3,Kentucky
Sacramento Kings,2020-21,Kyle Guy,guyky01,SAC,PG,6-1,167,"August 11, 1997",us US,1,Virginia
Sacramento Kings,2020-21,Tyrese Haliburton,halibty01,SAC,PG,6-5,185,"February 29, 2000",us US,R,Iowa State
Sacramento Kings,2020-21,Maurice Harkless,harklma01,SAC,PF,6-7,220,"May 11, 1993",us US,8,St. John's
Sacramento Kings,2020-21,Buddy Hield,hieldbu01,SAC,SG,6-4,220,"December 17, 1992",bs BS,4,Oklahoma
Sacramento Kings,2020-21,Richaun Holmes,holmeri01,SAC,C,6-9,235,"October 15, 1993",us US,5,Bowling Green
Sacramento Kings,2020-21,Justin James,jamesju01,SAC,SF,6-6,190,"January 24, 1997",us US,1,Wyoming
Sacramento Kings,2020-21,DaQuan Jeffries,jeffrda01,SAC,SG,6-5,222,"August 30, 1997",us US,1,Oral Roberts
Sacramento Kings,2020-21,Damian Jones,jonesda03,SAC,C,6-10,245,"June 30, 1995",us US,4,Vanderbilt
Sacramento Kings,2020-21,Cory Joseph,josepco01,SAC,PG,6-2,200,"August 20, 1991",ca CA,9,Texas
Sacramento Kings,2020-21,Louis King,kinglo02,SAC,SF,6-7,205,"April 6, 1999",us US,1,Oregon
Sacramento Kings,2020-21,Chimezie Metu,metuch01,SAC,C,6-10,225,"March 22, 1997",us US,2,USC
Sacramento Kings,2020-21,Jabari Parker,parkeja01,SAC,PF,6-7,245,"March 15, 1995",us US,6,Duke
Sacramento Kings,2020-21,Norvel Pelle,pelleno01,SAC,C,6-10,231,"February 3, 1993",ag AG,1,
Sacramento Kings,2020-21,Jahmi'us Ramsey,ramseja01,SAC,SG,6-3,190,"June 9, 2001",us US,R,Texas Tech
Sacramento Kings,2020-21,Glenn Robinson III,robingl02,SAC,SF,6-6,222,"January 8, 1994",us US,6,Michigan
Sacramento Kings,2020-21,Chris Silva,silvach01,SAC,PF,6-8,234,"September 19, 1996",ga GA,1,South Carolina
Sacramento Kings,2020-21,Hassan Whiteside,whiteha01,SAC,C,7-0,265,"June 13, 1989",us US,8,Marshall
Sacramento Kings,2020-21,Robert Woodard II,woodaro01,SAC,SF,6-6,235,"September 22, 1999",us US,R,Mississippi State
Sacramento Kings,2020-21,Delon Wright,wrighde01,SAC,PG,6-4,185,"April 26, 1992",us US,5,Utah
Minnesota Timberwolves,2020-21,Malik Beasley,beaslma01,MIN,SG,6-4,187,"November 26, 1996",us US,4,Florida State
Minnesota Timberwolves,2020-21,Jarrett Culver,culveja01,MIN,SG,6-6,195,"February 20, 1999",us US,1,Texas Tech
Minnesota Timberwolves,2020-21,Ed Davis,davised01,MIN,C,6-9,218,"June 5, 1989",us US,10,UNC
Minnesota Timberwolves,2020-21,Anthony Edwards,edwaran01,MIN,SG,6-4,225,"August 5, 2001",us US,R,Georgia
Minnesota Timberwolves,2020-21,Ashton Hagans,haganas01,MIN,PG,6-3,190,"July 8, 1999",us US,R,Kentucky
Minnesota Timberwolves,2020-21,Juancho HernangÃ³mez,hernaju01,MIN,PF,6-9,214,"September 28, 1995",es ES,4,
Minnesota Timberwolves,2020-21,Jake Layman,laymaja01,MIN,SF,6-8,209,"March 7, 1994",us US,4,Maryland
Minnesota Timberwolves,2020-21,Jaden McDaniels,mcdanja02,MIN,PF,6-9,185,"September 29, 2000",us US,R,Washington
Minnesota Timberwolves,2020-21,Jordan McLaughlin,mclaujo01,MIN,PG,5-11,185,"April 9, 1996",us US,1,USC
Minnesota Timberwolves,2020-21,Jaylen Nowell,nowelja01,MIN,SG,6-4,201,"July 9, 1999",us US,1,Washington
Minnesota Timberwolves,2020-21,Josh Okogie,okogijo01,MIN,SG,6-4,213,"September 1, 1998",ng NG,2,Georgia Tech
Minnesota Timberwolves,2020-21,Naz Reid,reidna01,MIN,C,6-9,264,"August 26, 1999",us US,1,LSU
Minnesota Timberwolves,2020-21,Ricky Rubio,rubiori01,MIN,PG,6-2,190,"October 21, 1990",es ES,9,
Minnesota Timberwolves,2020-21,D'Angelo Russell,russeda01,MIN,PG,6-3,193,"February 23, 1996",us US,5,Ohio State
Minnesota Timberwolves,2020-21,Karl-Anthony Towns,townska01,MIN,C,7-0,248,"November 15, 1995",us US,5,Kentucky
Minnesota Timberwolves,2020-21,Jarred Vanderbilt,vandeja01,MIN,PF,6-8,214,"April 3, 1999",us US,2,Kentucky
Oklahoma City Thunder,2020-21,Darius Bazley,bazleda01,OKC,PF,6-9,216,"June 12, 2000",us US,1,
Oklahoma City Thunder,2020-21,Tony Bradley,bradlto01,OKC,C,6-10,248,"January 8, 1998",us US,3,UNC
Oklahoma City Thunder,2020-21,Charlie Brown Jr.,brownch02,OKC,SG,6-6,199,"February 2, 1997",us US,1,Saint Joseph's
Oklahoma City Thunder,2020-21,Moses Brown,brownmo01,OKC,C,7-2,258,"October 13, 1999",us US,1,UCLA
Oklahoma City Thunder,2020-21,Gabriel Deck,deckga01,OKC,PF,6-6,231,"February 8, 1995",ar AR,R,
Oklahoma City Thunder,2020-21,Hamidou Diallo,diallha01,OKC,SG,6-5,202,"July 31, 1998",us US,2,Kentucky
Oklahoma City Thunder,2020-21,Luguentz Dort,dortlu01,OKC,SG,6-4,220,"April 19, 1999",ca CA,1,Arizona State
Oklahoma City Thunder,2020-21,Shai Gilgeous-Alexander,gilgesh01,OKC,SG,6-6,195,"July 12, 1998",ca CA,2,Kentucky
Oklahoma City Thunder,2020-21,Josh Hall,halljo01,OKC,SF,6-9,190,"October 8, 2000",us US,R,
Oklahoma City Thunder,2020-21,George Hill,hillge01,OKC,PG,6-4,188,"May 4, 1986",us US,12,IUPUI
Oklahoma City Thunder,2020-21,Jaylen Hoard,hoardja01,OKC,SF,6-8,216,"March 30, 1999",fr FR,1,Wake Forest
Oklahoma City Thunder,2020-21,Al Horford,horfoal01,OKC,C,6-8,240,"June 3, 1986",do DO,13,Florida
Oklahoma City Thunder,2020-21,Justin Jackson,jacksju01,OKC,SF,6-8,220,"March 28, 1995",us US,3,UNC
Oklahoma City Thunder,2020-21,Ty Jerome,jeromty01,OKC,SG,6-5,195,"July 8, 1997",us US,1,Virginia
Oklahoma City Thunder,2020-21,ThÃ©o Maledon,maledth01,OKC,PG,6-4,175,"June 12, 2001",fr FR,R,
Oklahoma City Thunder,2020-21,Darius Miller,milleda01,OKC,SF,6-6,225,"March 21, 1990",us US,5,Kentucky
Oklahoma City Thunder,2020-21,Mike Muscala,muscami01,OKC,C,6-10,240,"July 1, 1991",us US,7,Bucknell
Oklahoma City Thunder,2020-21,Svi Mykhailiuk,mykhasv01,OKC,SF,6-7,205,"June 10, 1997",ua UA,2,Kansas
Oklahoma City Thunder,2020-21,Aleksej Pokusevski,pokusal01,OKC,PF,7-0,210,"December 26, 2001",rs RS,R,
Oklahoma City Thunder,2020-21,Justin Robinson,robinju01,OKC,PG,6-1,195,"October 12, 1997",us US,1,Virginia Tech
Oklahoma City Thunder,2020-21,Isaiah Roby,robyis01,OKC,PF,6-6,230,"February 3, 1998",us US,1,Nebraska
Oklahoma City Thunder,2020-21,Kenrich Williams,willike04,OKC,PF,6-7,210,"December 2, 1994",us US,2,TCU
Houston Rockets,2020-21,D.J. Augustin,augusdj01,HOU,PG,5-11,183,"November 10, 1987",us US,12,Texas
Houston Rockets,2020-21,Avery Bradley,bradlav01,HOU,SG,6-3,180,"November 26, 1990",us US,10,Texas
Houston Rockets,2020-21,Armoni Brooks,brookar01,HOU,SG,6-3,195,"June 5, 1998",us US,R,Houston
Houston Rockets,2020-21,Sterling Brown,brownst02,HOU,SG,6-5,219,"February 10, 1995",us US,3,SMU
Houston Rockets,2020-21,Bruno Caboclo,cabocbr01,HOU,PF,6-9,218,"September 21, 1995",br BR,6,
Houston Rockets,2020-21,DeMarcus Cousins,couside01,HOU,C,6-10,270,"August 13, 1990",us US,9,Kentucky
Houston Rockets,2020-21,Eric Gordon,gordoer01,HOU,SG,6-3,215,"December 25, 1988",us US,12,Indiana
Houston Rockets,2020-21,James Harden,hardeja01,HOU,PG,6-5,220,"August 26, 1989",us US,11,Arizona State
Houston Rockets,2020-21,Danuel House Jr.,houseda01,HOU,SF,6-6,220,"June 7, 1993",us US,4,Texas A&M
Houston Rockets,2020-21,DaQuan Jeffries,jeffrda01,HOU,SG,6-5,222,"August 30, 1997",us US,1,Oral Roberts
Houston Rockets,2020-21,Mason Jones,jonesma05,HOU,SG,6-4,200,"July 21, 1998",us US,R,Connors State College
Houston Rockets,2020-21,Rodions Kurucs,kurucro01,HOU,SF,6-9,228,"February 5, 1998",lv LV,2,
Houston Rockets,2020-21,Anthony Lamb,lamban01,HOU,SF,6-6,227,"January 20, 1998",us US,R,University of Vermont
Houston Rockets,2020-21,KJ Martin,martike04,HOU,SF,6-6,215,"January 6, 2001",us US,R,
Houston Rockets,2020-21,Ben McLemore,mclembe01,HOU,SG,6-3,195,"February 11, 1993",us US,7,Kansas
Houston Rockets,2020-21,David Nwaba,nwabada01,HOU,SF,6-5,219,"January 14, 1993",us US,4,Cal Poly
Houston Rockets,2020-21,Victor Oladipo,oladivi01,HOU,SG,6-3,213,"May 4, 1992",us US,7,Indiana
Houston Rockets,2020-21,Cameron Oliver,oliveca01,HOU,SF,6-8,225,"July 11, 1996",us US,R,Nevada
Houston Rockets,2020-21,Kelly Olynyk,olynyke01,HOU,PF,7-0,240,"April 19, 1991",ca CA,7,Gonzaga
Houston Rockets,2020-21,Justin Patton,pattoju01,HOU,C,6-11,241,"June 14, 1997",us US,3,Creighton
Houston Rockets,2020-21,Kevin Porter Jr.,porteke02,HOU,SG,6-5,203,"May 4, 2000",us US,1,USC
Houston Rockets,2020-21,Cameron Reynolds,reynoca01,HOU,SF,6-7,225,"February 7, 1995",us US,1,Tulane
Houston Rockets,2020-21,Ray Spalding,spaldra01,HOU,C,6-10,215,"March 11, 1997",us US,1,Louisville
Houston Rockets,2020-21,Jae'Sean Tate,tateja01,HOU,SF,6-4,230,"October 28, 1995",us US,R,Ohio State
Houston Rockets,2020-21,Brodric Thomas,thomabr01,HOU,SG,6-5,185,"January 28, 1997",us US,R,Truman State University
Houston Rockets,2020-21,Khyri Thomas,thomakh01,HOU,SG,6-3,210,"May 8, 1996",us US,2,Creighton
Houston Rockets,2020-21,P.J. Tucker,tuckepj01,HOU,PF,6-5,245,"May 5, 1985",us US,9,Texas
Houston Rockets,2020-21,John Wall,walljo01,HOU,PG,6-3,210,"September 6, 1990",us US,9,Kentucky
Houston Rockets,2020-21,D.J. Wilson,wilsodj01,HOU,PF,6-10,231,"February 19, 1996",us US,3,Michigan
Houston Rockets,2020-21,Christian Wood,woodch01,HOU,C,6-8,214,"September 27, 1995",us US,4,UNLV
Golden State Warriors,2021-22,Nemanja Bjelica,bjeline01,GSW,C,6-10,234,"May 9, 1988",rs RS,6,
Golden State Warriors,2021-22,Chris Chiozza,chiozch01,GSW,PG,5-11,179,"November 21, 1995",us US,3,Florida
Golden State Warriors,2021-22,Stephen Curry,curryst01,GSW,PG,6-2,185,"March 14, 1988",us US,12,Davidson
Golden State Warriors,2021-22,Jeff Dowtin Jr.,dowtije01,GSW,PG,6-3,177,"May 10, 1997",us US,R,Rhode Island
Golden State Warriors,2021-22,Draymond Green,greendr01,GSW,PF,6-6,230,"March 4, 1990",us US,9,Michigan State
Golden State Warriors,2021-22,Andre Iguodala,iguodan01,GSW,SF,6-6,215,"January 28, 1984",us US,17,Arizona
Golden State Warriors,2021-22,Jonathan Kuminga,kuminjo01,GSW,SF,6-7,225,"October 6, 2002",cd CD,R,
Golden State Warriors,2021-22,Damion Lee,leeda03,GSW,SG,6-6,210,"October 21, 1992",us US,4,Drexel
Golden State Warriors,2021-22,Kevon Looney,looneke01,GSW,C,6-9,222,"February 6, 1996",us US,6,UCLA
Golden State Warriors,2021-22,Moses Moody,moodymo01,GSW,SG,6-5,211,"May 31, 2002",us US,R,Arkansas
Golden State Warriors,2021-22,Gary Payton II,paytoga02,GSW,SG,6-2,195,"December 1, 1992",us US,5,Oregon State
Golden State Warriors,2021-22,Jordan Poole,poolejo01,GSW,SG,6-4,194,"June 19, 1999",us US,2,Michigan
Golden State Warriors,2021-22,Otto Porter Jr.,porteot01,GSW,PF,6-8,198,"June 3, 1993",us US,8,Georgetown
Golden State Warriors,2021-22,Klay Thompson,thompkl01,GSW,SG,6-5,220,"February 8, 1990",us US,8,Washington State
Golden State Warriors,2021-22,Juan Toscano-Anderson,toscaju01,GSW,SF,6-6,209,"April 10, 1993",us US,2,Marquette
Golden State Warriors,2021-22,Quinndary Weatherspoon,weathqu01,GSW,SG,6-3,207,"September 10, 1996",us US,2,Mississippi State
Golden State Warriors,2021-22,Andrew Wiggins,wiggian01,GSW,SF,6-6,197,"February 23, 1995",ca CA,7,Kansas
Miami Heat,2021-22,Bam Adebayo,adebaba01,MIA,C,6-9,255,"July 18, 1997",us US,4,Kentucky
Miami Heat,2021-22,Jimmy Butler,butleji01,MIA,SF,6-6,230,"September 14, 1989",us US,10,Tyler Junior College
Miami Heat,2021-22,Dewayne Dedmon,dedmode01,MIA,C,6-10,245,"August 12, 1989",us US,8,USC
Miami Heat,2021-22,Marcus Garrett,garrema01,MIA,SG,6-5,205,"November 9, 1998",us US,R,Kansas
Miami Heat,2021-22,Kyle Guy,guyky01,MIA,SG,6-1,167,"August 11, 1997",us US,2,Virginia
Miami Heat,2021-22,Udonis Haslem,hasleud01,MIA,C,6-8,235,"June 9, 1980",us US,18,Florida
Miami Heat,2021-22,Tyler Herro,herroty01,MIA,SG,6-5,195,"January 20, 2000",us US,2,Kentucky
Miami Heat,2021-22,Haywood Highsmith,highsha01,MIA,SF,6-5,220,"December 9, 1996",us US,1,Wheeling University
Miami Heat,2021-22,Kyle Lowry,lowryky01,MIA,PG,6-0,196,"March 25, 1986",us US,15,Villanova
Miami Heat,2021-22,Caleb Martin,martica02,MIA,SF,6-5,205,"September 28, 1995",us US,2,NC State
Miami Heat,2021-22,Markieff Morris,morrima02,MIA,PF,6-9,245,"September 2, 1989",us US,10,Kansas
Miami Heat,2021-22,Mychal Mulder,muldemy01,MIA,PG,6-3,195,"June 12, 1994",ca CA,2,Vincennes University
Miami Heat,2021-22,KZ Okpala,okpalkz01,MIA,PF,6-8,215,"April 28, 1999",us US,2,Stanford
Miami Heat,2021-22,Victor Oladipo,oladivi01,MIA,SG,6-3,213,"May 4, 1992",us US,8,Indiana
Miami Heat,2021-22,Duncan Robinson,robindu01,MIA,SG,6-7,215,"April 22, 1994",us US,3,Williams
Miami Heat,2021-22,Chris Silva,silvach01,MIA,PF,6-8,234,"September 19, 1996",ga GA,2,South Carolina
Miami Heat,2021-22,Javonte Smart,smartja01,MIA,PG,6-4,205,"June 3, 1999",us US,R,LSU
Miami Heat,2021-22,Nik Stauskas,stausni01,MIA,SG,6-6,205,"October 7, 1993",ca CA,5,Michigan
Miami Heat,2021-22,Max Strus,strusma01,MIA,SF,6-5,215,"March 28, 1996",us US,2,Lewis (IL)
Miami Heat,2021-22,P.J. Tucker,tuckepj01,MIA,PF,6-5,245,"May 5, 1985",us US,10,Texas
Miami Heat,2021-22,Gabe Vincent,vincega01,MIA,PG,6-2,200,"June 14, 1996",us US,2,UC Santa Barbara
Miami Heat,2021-22,Omer Yurtseven,yurtsom01,MIA,C,6-11,275,"June 19, 1998",uz UZ,R,NC State
Boston Celtics,2021-22,Jaylen Brown,brownja02,BOS,SF,6-6,223,"October 24, 1996",us US,5,California
Boston Celtics,2021-22,Bruno Fernando,fernabr01,BOS,C,6-9,240,"August 15, 1998",ao AO,2,Maryland
